command,value,baseline_value,default_source,config_file,line,section,target_file,notes
r.LumenScene.SurfaceCache.AtlasSize,2048,3584,engine_base_scalability,Config/DefaultScalability.ini,519,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.DiffuseIndirect.Allow,1,1,engine_base_scalability,Config/DefaultScalability.ini,527,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.UpdateFactor,64,32,engine_base_scalability,Config/DefaultScalability.ini,529,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.GridPixelSize,32,32,engine_base_scalability,Config/DefaultScalability.ini,530,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.ProbeSpacing,4,4,engine_base_scalability,Config/DefaultScalability.ini,532,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.HemisphereProbeResolution,2,4,engine_base_scalability,Config/DefaultScalability.ini,533,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TraceMeshSDFs.Allow,1,1,engine_base_scalability,Config/DefaultScalability.ini,535,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.ProbeResolution,32,32,engine_base_scalability,Config/DefaultScalability.ini,538,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.NumProbesToTraceBudget,100,150,engine_base_scalability,Config/DefaultScalability.ini,539,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.DownsampleFactor,16,16,engine_base_scalability,Config/DefaultScalability.ini,541,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.TracingOctahedronResolution,8,8,engine_base_scalability,Config/DefaultScalability.ini,542,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.StochasticInterpolation,0,0,engine_base_scalability,Config/DefaultScalability.ini,543,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.FullResolutionJitterWidth,1,1,engine_base_scalability,Config/DefaultScalability.ini,544,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.TwoSidedFoliageBackfaceDiffuse,1,1,engine_base_scalability,Config/DefaultScalability.ini,545,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.TraceFromVolume,1,1,engine_base_scalability,Config/DefaultScalability.ini,546,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.TracingOctahedronResolution,3,3,engine_base_scalability,Config/DefaultScalability.ini,547,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.ProbeResolution,8,8,engine_base_scalability,Config/DefaultScalability.ini,548,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.NumProbesToTraceBudget,200,100,engine_base_scalability,Config/DefaultScalability.ini,549,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCaptureRefreshFraction,0.125,0.125,source_registration_default,Config/DefaultScalability.ini,550,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.MeshCardsMinSize,10,10.0,source_registration_default,Config/DefaultScalability.ini,553,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardMaxResolution,64,512,engine_base_scalability,Config/DefaultScalability.ini,554,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.MaxRoughnessToEvaluateRoughSpecular,0.8,0.8,source_registration_default,Config/DefaultScalability.ini,558,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.AtlasSize,4096,4096,engine_base_scalability,Config/DefaultScalability.ini,559,GlobalIlluminationQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.DiffuseIndirect.Allow,1,1,engine_base_scalability,Config/DefaultScalability.ini,567,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.UpdateFactor,32,32,engine_base_scalability,Config/DefaultScalability.ini,569,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.GridPixelSize,32,32,engine_base_scalability,Config/DefaultScalability.ini,570,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.ProbeSpacing,4,4,engine_base_scalability,Config/DefaultScalability.ini,572,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.HemisphereProbeResolution,4,4,engine_base_scalability,Config/DefaultScalability.ini,573,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TraceMeshSDFs.Allow,1,1,engine_base_scalability,Config/DefaultScalability.ini,575,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.ProbeResolution,32,32,engine_base_scalability,Config/DefaultScalability.ini,578,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.NumProbesToTraceBudget,300,350,engine_base_scalability,Config/DefaultScalability.ini,579,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.DownsampleFactor,16,8,engine_base_scalability,Config/DefaultScalability.ini,581,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.TracingOctahedronResolution,8,16,engine_base_scalability,Config/DefaultScalability.ini,582,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.StochasticInterpolation,0,0,engine_base_scalability,Config/DefaultScalability.ini,583,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.FullResolutionJitterWidth,1,.5,engine_base_scalability,Config/DefaultScalability.ini,584,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.TwoSidedFoliageBackfaceDiffuse,1,1,engine_base_scalability,Config/DefaultScalability.ini,585,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.TraceFromVolume,1,1,engine_base_scalability,Config/DefaultScalability.ini,586,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.TracingOctahedronResolution,3,4,engine_base_scalability,Config/DefaultScalability.ini,587,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.ProbeResolution,8,16,engine_base_scalability,Config/DefaultScalability.ini,588,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.NumProbesToTraceBudget,200,350,engine_base_scalability,Config/DefaultScalability.ini,589,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCaptureRefreshFraction,0.125,0.125,source_registration_default,Config/DefaultScalability.ini,590,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.MeshCardsMinSize,10,10.0,source_registration_default,Config/DefaultScalability.ini,593,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardMaxResolution,256,512,engine_base_scalability,Config/DefaultScalability.ini,594,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.MaxRoughnessToEvaluateRoughSpecular,0.8,0.8,source_registration_default,Config/DefaultScalability.ini,598,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.AtlasSize,4096,4096,engine_base_scalability,Config/DefaultScalability.ini,599,GlobalIlluminationQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.Allow,1,0,engine_base_scalability,Config/DefaultScalability.ini,609,ReflectionQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.DownsampleFactor,2,1,source_registration_default,Config/DefaultScalability.ini,610,ReflectionQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.RadianceCache,1,0,source_registration_default,Config/DefaultScalability.ini,611,ReflectionQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Water.SingleLayer.SSRTAA,0,1,source_registration_default,Config/DefaultScalability.ini,614,ReflectionQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.Allow,1,0,engine_base_scalability,Config/DefaultScalability.ini,622,ReflectionQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.DownsampleFactor,2,1,source_registration_default,Config/DefaultScalability.ini,623,ReflectionQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.RadianceCache,1,0,source_registration_default,Config/DefaultScalability.ini,624,ReflectionQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Water.SingleLayer.SSRTAA,0,1,source_registration_default,Config/DefaultScalability.ini,627,ReflectionQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.Allow,1,1,engine_base_scalability,Config/DefaultScalability.ini,635,ReflectionQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.DownsampleFactor,2,2,engine_base_scalability,Config/DefaultScalability.ini,636,ReflectionQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.RadianceCache,0,0,source_registration_default,Config/DefaultScalability.ini,637,ReflectionQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
